speaker,words,tags,timestamp
ER,"he got in his rig and he said, ""Gidup,"" you know. And by golly, we caught",,
ER,"that word, you know, and I kept repeating that over and over and over so^ I",,
ER,wuldn't forget it. (chuckles)That was the first word of English I remember,,
ER,tat I learned.(chuckles) Yep.,,
SS,What did you think? Did you come into New Y©rk? Is that where you landed?,,
ER,"Oh, well of course we noticed that Statue of Liberty, there, you know. That's",,
ER,"the first thing we noticed there, what a huge thing that was, yeah. Oh of",,
ER,"course, we didn't get out then. They rushed us to the rAroad, you know. Didn't",,
ER,get to see very much.,,
SS,You came straight to here by railroad?,,
ER,"Yeah, yeah, um hum.",,
SS,You told me that Nick and John lived right over the hill here?,,
ER,"Yeah, they lived in that cabin up there on the top there when I come over.",,
SS,The one that you can see fromhere?,,
ER,"Yeah, um hum. Yeah, that's where I first came to.  up in that cabin.Too",,
ER,"bad that went down. It should have been taken care of, I guess. No, when that",,
ER,"was built there, it was built in two buildings to start sdth. 'Cause the line",,
ER,between these two homesteads went right through the middle of that cabin,,
ER,up there. And they left open there until they got proved up. And then,,
ER,they built it together.,,
SS,You mean they just joined the two houses.,,
ER,"Yeah, just joined it together. Made it into one.",,
SS,"Well, when you got here, what happened then? Did they just put you to work?",,
ER,"Yeah, I went out in the field and pitched hay the next day. Got here just",,
ER,in haying time and after.,,
SS,Would you say that again? When you got to Troy?,,
ER,"Yeah, the conductor on the railroad, he came and put his hands on my shoulder,",,
ER,"pattin me on the shoulder, and said, ""This is it."" (chuckles) And even off",,
ER,"the train, I could see he was walkin around me, he was tryin to find somebody",,
ER,"that could talk my language, I guess. So found a fid lew by the name of",,
ER,"Alfred Sundell down theie,and Alfred, he took me up in town, he could talk,",,
ER,"well, he was Swedish, really, but we made out all right. Told him where I",,
ER,was goin and he he's see if he could find somebody from out there.,,
ER,And went up in that Olson Johnson store there/and he found Mtf^t he was,,
ER,in there with a team and a half.  right over in that house,,
ER,"over there, the first house there. That's where he lived. So I got a ride",,
